0
0			6.53178e+06			1.80545e+08			3.51758e+07	
1			5.6591e+06			4.09844e+07			800582	
2			-458048			5.78267e+06			21692.8	
3			1.35636e+07			-2.6023e+07			841117	
4			3.21092e+07			-2.33195e+07			895820	
5			2.14665e+07			-3.17099e+07			872856	
6			-2.81224e+07			7.26664e+06			507309	
7			-2.1168e+07			-4.54615e+06			969140	
8			-4.70868e+07			-2.47837e+07			-3.32495e+06	
9			-6.59399e+07			-4.67232e+06			5.36043e+06	
10			-5.29238e+08			-5.06887e+08			-1.41784e+08	
11			3.37616e+08			-1.35066e+08			-2.10983e+08	
12			-2.29545e+08			6.34804e+07			-1.48805e+08	
13			1.03451e+08			8.05552e+07			4.7738e+07	
14			1.29945e+08			-3.09234e+06			2.57725e+07	
15			2.2726e+08			-2.5588e+06			4.31613e+07	
16			1.89944e+07			1.23559e+07			-4.86715e+07	
17			8.36064e+07			1.90698e+08			5.67922e+08	
18			1.94558e+06			-1.61019e+06			4.07996e+06	
19			3.31913e+07			-9.47206e+07			5.32729e+08	
20			3.26137e+06			1.52483e+06			1.1831e+06	
21			2.11783e+08			-3.10557e+08			5.02435e+07	
22			4.56902e+06			727361			-1.08039e+06	
23			3.27337e+07			2.42297e+07			-587336	
24			-4.38521e+07			9.51209e+07			1.3437e+07	
25			-1.36321e+08			-1.39985e+08			2.06265e+08	
26			-4.99202e+07			-3.07442e+07			1.84967e+08	
27			8.66785e+07			2.89497e+08			-2.4527e+08	
28			7.72981e+07			4.3856e+07			-6.84995e+07	
29			-1.92414e+07			2.94445e+07			1.82244e+07	
30			-2.77755e+06			7.62958e+07			2.60147e+08	
31			736181			1.44304e+06			1.07193e+06	
32			116055			296730			-886619	
33			2.2353e+06			3.24434e+06			-2.17004e+06	
34			821338			-699651			-1.49951e+07	
35			1.25084e+08			-1.09157e+07			1.47924e+08	
36			1.83865e+08			-1.07985e+07			-7.11052e+07	
37			1.06824e+08			1.09849e+08			-3.77789e+07	
38			6.07532e+06			2.56971e+06			-7.36229e+06	
39			-5.66091e+07			-5.41387e+07			-1.25177e+08	
40			14328.1			-500811			60074.7	
41			-1.71631e+08			-3.95066e+07			-8.34197e+07	
42			-1.86282e+07			8.81646e+07			6.66024e+06	
43			-4.61188e+07			-5.83874e+07			-1.28052e+08	
44			1.20828e+07			-1.977e+08			-3.9369e+07	
45			798363			-1.53432e+06			252775	
46			-2.95643e+07			-8.20664e+06			1.68735e+07	
47			-1.23678e+08			-7.68614e+07			-5.37685e+07	
48			7.21102e+06			-2.89344e+07			-4.24781e+07	
49			-1.57297e+07			1.16415e+07			-1.68429e+07	
50			-1.11343e+07			-2.50818e+08			2.87431e+08	
51			609341			-3.5864e+06			-163500	
52			1.55963e+07			8.27829e+07			1.03018e+08	
53			45978.2			2.02628e+07			-4.14703e+07	
54			-3.08441e+07			3.16545e+07			-5.46238e+06	
55			-3.72574e+07			2.04437e+08			5.96837e+07	
56			4.77704e+06			8.39137e+06			-2.88031e+07	
57			1.15329e+07			-3.24309e+06			1.58344e+07	
58			195539			-3.90182e+06			-1.98354e+06	
59			1.48821e+08			-1.16837e+08			-1.39543e+08	
60			7.17684e+07			-1.1252e+08			5.46436e+07	
61			-1.16241e+08			-9.18794e+07			2.59331e+08	
62			-2.64833e+07			2.16554e+07			-2.80529e+06	
63			-4.22097e+07			-1.2827e+08			-4.29057e+08	
64			-1.20701e+08			2.7773e+08			-4.23814e+07	
65			540.94			2336.89			-1139.54	
66			2.77781e+07			-3.58782e+07			-6.36143e+07	
67			8.57895e+07			2.95835e+07			-1.68138e+08	
68			-5.04439e+07			-1.06567e+08			-1.58151e+08	
69			4.85772e+08			8.06678e+07			5.22492e+07	
70			-4.42075e+07			-7.41274e+06			-1.02602e+07	
71			-5.82863e+06			1.13365e+06			8.49278e+06	
72			-8.52499e+07			-1.74184e+07			1.10183e+08	
73			-2.02489e+07			-3.06379e+08			-3.11444e+08	
74			-109290			-105085			-80814.5	
75			2.20232e+06			4.09912e+06			7.63421e+06	
76			1.61767e+07			2.77904e+06			5.33891e+06	
77			1.45859e+08			-7.69611e+07			3.74714e+07	
78			2.11508e+07			1.47406e+07			-2.37908e+07	
79			1.64263e+08			-3.81085e+08			-8.74634e+07	
80			-8.06276e+07			-4.74785e+07			1.52909e+07	
81			7.24772e+06			-1.86388e+07			-1.25325e+08	
82			-487769			437595			358388	
83			-9.34927e+07			1.34832e+08			-2.21811e+08	
84			1.43157e+08			-5.3279e+07			1.48293e+08	
85			4.68181e+07			-2.43739e+08			-6.912e+07	
86			-4.39423e+07			-3.1625e+07			-5.14076e+07	
87			4.24715e+08			4.06808e+07			-2.89649e+08	
88			-3.00479e+07			-2.79696e+07			1.1984e+07	
89			-4.04397e+08			3.82882e+08			-2.39082e+07	
90			-8.02997e+07			-7.92431e+07			6.78718e+07	
91			-8.80205e+07			-5.92478e+07			-4.32024e+07	
92			2.95089e+08			2.93806e+08			-4.99785e+08	
93			-1.22222e+07			-4.67631e+06			-1.1197e+07	
94			-2.69121e+07			3.0621e+06			-3.66717e+07	
95			-1.50948e+08			-1.54106e+08			-8.44185e+07	
96			-7.22154e+07			5.46691e+07			2.03677e+07	
97			1.89609e+06			-103837			2.86153e+06	
98			1.21329e+07			1.59372e+07			-4.61284e+07	
99			3.01476e+07			1.50267e+07			-1.30298e+07	
100			75227.6			617833			182636	
101			1.30841e+08			8.06594e+07			3.34121e+07	
102			2.80087e+06			-1.36924e+07			3.80241e+06	
103			-337031			-1.59846e+06			-454497	
104			2.05952e+06			-7.15032e+06			2.32448e+07	
105			-4.29545e+07			-2.24266e+08			-1.43838e+07	
106			-3.4e+07			-5.13483e+07			-2.48923e+07	
107			-1.24702e+08			-3.43882e+08			5.07374e+08	
108			-1.9244e+08			-1.41557e+08			-1.01025e+08	
109			-1.48178e+06			-650410			1.25349e+06	
110			790481			-7.48593e+06			-2.10546e+07	
111			4294.39			10345.4			-26655	
112			-1.6714e+07			2.54292e+07			2.76702e+07	
113			318153			2.73723e+07			562439	
114			27174.6			36404.3			22467.5	
115			-3.55722e+06			-1.20581e+08			-3.60921e+07	
116			1.70863e+08			1.99771e+08			2.79756e+08	
117			-6.57809e+06			3.80506e+06			-6.51183e+06	
118			2.00031e+07			-1.3268e+07			2.52839e+07	
119			6.40807e+06			-1.03267e+08			2.43808e+08	
120			-3.01968e+08			-2.87841e+08			-1.05955e+08	
121			-178082			5402.13			-51173.4	
122			148679			-95944.7			-209155	
123			-6.0898e+07			1.19229e+08			-7.8067e+07	
124			248343			1.627e+07			-4.54746e+06	
125			1.13764e+08			-1.25377e+08			-2.2694e+08	
126			4.38218e+07			-2.03631e+07			-3.12883e+07	
127			-2.45609e+07			-5.75316e+07			6.53303e+07	
128			-1.03325e+07			-8.28288e+07			1.64232e+08	
129			-347415			-166855			196519	
130			-5.34832e+07			1.01352e+08			-3.86403e+08	
131			-8.25132e+08			-1.5198e+08			3.14712e+08	
132			6.51956e+07			1.48158e+07			2.18634e+07	
133			-2.11899e+08			-1.1231e+08			-1.99089e+07	
134			-1.58119e+07			-2.54216e+06			4.07075e+06	
135			1.46901e+08			-6.03087e+07			2.33486e+08	
136			3.28529e+08			1.47827e+08			2.4231e+08	
137			-9.08633e+07			-7.27751e+07			2.84504e+07	
138			-3.67504e+06			-5.28293e+06			-3.66961e+06	
139			5.89502e+06			-2.05022e+07			-6.22551e+06	
140			1.6809e+07			6.86325e+07			3.17745e+07	
141			259476			-53026.5			-106790	
142			1.2229e+07			2.43259e+07			-4.4296e+07	
143			1.80581e+06			1.22565e+07			2.2162e+07	
144			2.67603e+06			-1.52329e+08			2.06302e+07	
145			2.38027e+08			-1.19563e+08			-4.97121e+07	
146			4.28279e+07			-5.87748e+07			-6.21019e+07	
147			-3.50523e+08			1.15876e+08			3.97782e+08	
148			1.06191e+06			-3.05158e+06			991153	
