0
0			2148.87			37880.3			9639.26	
1			15466.6			116721			5648.08	
2			-25883.8			314762			3247.59	
3			70989.5			-128219			1727.32	
4			101565			-70539.6			1768.25	
5			69044.5			-104123			3447.38	
6			-141169			43922.4			318.811	
7			-170805			-37534.5			7722.73	
8			-88542.2			-47578.6			-2632.51	
9			-88253.3			-6319.18			6532.27	
10			-2420.58			-1939.47			-1283.53	
11			11086.9			-2151.07			-5129.44	
12			-19583.3			4441.82			-12123.2	
13			41212.4			26715.9			18175.7	
14			50822.1			-1515.28			10466.6	
15			25259.5			83.856			8768.42	
16			35406.9			25367.8			-91102	
17			1026.83			1884.76			6080.02	
18			139171			-114449			283655	
19			1286.84			-1868.37			9697.4	
20			307975			144856			110118	
21			8856.44			-13436.3			2696.07	
22			324308			50429.9			-77025.9	
23			94941.6			72829.4			2023.29	
24			-25712.7			55365.7			9018.88	
25			-13463.9			-12188.9			18348.1	
26			-8569.43			-5943.08			34785.5	
27			3700.63			8954.81			-8067.7	
28			42821.7			24602.1			-33805.2	
29			-58133.6			90111.6			56085.9	
30			-665.492			6898.09			23965.7	
31			147737			287948			214869	
32			20452			109989			-332690	
33			171089			246462			-163428	
34			7627.03			-8766.27			-209102	
35			24764.1			-2499.54			27690.1	
36			32273.9			-2673.32			-11571.5	
37			30982.9			29642			-12507.4	
38			159207			67456.7			-191031	
39			-16199.1			-16845.3			-38532.6	
40			8226.99			-276299			33212.7	
41			-31849.4			-8007.06			-12488	
42			-16639			69725.2			6891.47	
43			-15112.4			-18196.9			-39629.9	
44			1838.93			-33298.8			-6523.71	
45			175534			-341707			55721.1	
46			-111853			-30237			63386.6	
47			-36569.8			-24955.7			-14150.9	
48			13500.7			-60750.3			-83390.9	
49			-99945.4			73326.5			-100079	
50			258.78			-10008.1			11670.9	
51			58507.7			-354883			-18454.7	
52			7172.28			33384.3			40357.1	
53			-181.281			49557.6			-99670.4	
54			-79650.9			80694.1			-12808	
55			-5572.53			30018.7			10544	
56			24077.8			41067.7			-137680	
