0
0			6.53896e+06			1.80584e+08			3.51562e+07	
1			5.67048e+06			4.1001e+07			790751	
2			-458282			5.78381e+06			21871.7	
3			1.35782e+07			-2.60302e+07			831677	
4			3.21327e+07			-2.33256e+07			878237	
5			2.14877e+07			-3.1723e+07			856309	
6			-2.81259e+07			7.26753e+06			510087	
7			-2.11704e+07			-4.54743e+06			970986	
8			-4.70937e+07			-2.47898e+07			-3.31397e+06	
9			-6.59147e+07			-4.67975e+06			5.33498e+06	
10			-5.28637e+08			-5.06897e+08			-1.42716e+08	
11			3.37423e+08			-1.3513e+08			-2.10714e+08	
12			-2.29517e+08			6.34836e+07			-1.48808e+08	
13			1.03545e+08			8.05854e+07			4.76794e+07	
14			1.29984e+08			-3.09174e+06			2.5745e+07	
15			2.27124e+08			-2.55062e+06			4.32982e+07	
16			1.8963e+07			1.2354e+07			-4.86214e+07	
17			8.37276e+07			1.90551e+08			5.67799e+08	
18			1.94345e+06			-1.60989e+06			4.08074e+06	
19			3.3279e+07			-9.47965e+07			5.32564e+08	
20			3.2618e+06			1.52489e+06			1.18274e+06	
21			2.11913e+08			-3.10705e+08			5.00734e+07	
22			4.57037e+06			727405			-1.08118e+06	
23			3.27611e+07			2.42346e+07			-606784	
24			-4.38642e+07			9.51497e+07			1.34579e+07	
25			-1.36197e+08			-1.39969e+08			2.0605e+08	
26			-4.99699e+07			-3.07457e+07			1.84951e+08	
27			8.61835e+07			2.89595e+08			-2.44747e+08	
28			7.73297e+07			4.38434e+07			-6.85049e+07	
29			-1.92417e+07			2.94508e+07			1.82246e+07	
30			-2.73516e+06			7.62888e+07			2.60016e+08	
31			736279			1.44309e+06			1.07182e+06	
32			115821			296668			-886262	
33			2.23561e+06			3.24499e+06			-2.17026e+06	
34			822690			-698958			-1.49894e+07	
35			1.25042e+08			-1.09244e+07			1.47912e+08	
36			1.83818e+08			-1.08006e+07			-7.1034e+07	
37			1.06901e+08			1.09871e+08			-3.78412e+07	
38			6.07082e+06			2.56944e+06			-7.35724e+06	
39			-5.65068e+07			-5.41366e+07			-1.25223e+08	
40			14336.4			-500825			60062.9	
41			-1.71554e+08			-3.95003e+07			-8.34936e+07	
42			-1.86667e+07			8.81947e+07			6.67701e+06	
43			-4.60074e+07			-5.83835e+07			-1.28106e+08	
44			1.21687e+07			-1.9777e+08			-3.94266e+07	
45			798394			-1.53427e+06			252605	
46			-2.95607e+07			-8.20653e+06			1.68672e+07	
47			-1.23734e+08			-7.68764e+07			-5.37222e+07	
48			7.21263e+06			-2.89399e+07			-4.24693e+07	
49			-1.57191e+07			1.16397e+07			-1.68496e+07	
50			-1.10134e+07			-2.50866e+08			2.87223e+08	
51			607821			-3.58695e+06			-162800	
52			1.55637e+07			8.27918e+07			1.03011e+08	
53			49401.4			2.02606e+07			-4.14606e+07	
54			-3.08794e+07			3.16619e+07			-5.4354e+06	
55			-3.73992e+07			2.04398e+08			5.97729e+07	
56			4.7714e+06			8.3896e+06			-2.87904e+07	
57			1.15197e+07			-3.24337e+06			1.58434e+07	
58			196716			-3.90265e+06			-1.98485e+06	
59			1.4896e+08			-1.16907e+08			-1.39609e+08	
60			7.18668e+07			-1.12573e+08			5.45907e+07	
61			-1.16173e+08			-9.18788e+07			2.59174e+08	
62			-2.64933e+07			2.166e+07			-2.79898e+06	
63			-4.21501e+07			-1.2824e+08			-4.28968e+08	
64			-1.20687e+08			2.77828e+08			-4.24063e+07	
65			540.957			2336.9			-1139.56	
66			2.7773e+07			-3.58734e+07			-6.35953e+07	
67			8.56496e+07			2.95848e+07			-1.67944e+08	
68			-5.05529e+07			-1.0657e+08			-1.58022e+08	
69			4.8566e+08			8.07421e+07			5.23107e+07	
70			-4.41933e+07			-7.41531e+06			-1.02679e+07	
71			-5.82179e+06			1.13357e+06			8.48479e+06	
72			-8.51699e+07			-1.74221e+07			1.10073e+08	
73			-1.99032e+07			-3.06389e+08			-3.11552e+08	
74			-109278			-105087			-80828.4	
75			2.20124e+06			4.09858e+06			7.63357e+06	
76			1.61792e+07			2.78029e+06			5.33758e+06	
77			1.45847e+08			-7.69691e+07			3.74911e+07	
78			2.1142e+07			1.47402e+07			-2.37813e+07	
79			1.64075e+08			-3.81095e+08			-8.73097e+07	
80			-8.06542e+07			-4.74898e+07			1.53106e+07	
81			7.2396e+06			-1.8636e+07			-1.25255e+08	
82			-487852			437649			358461	
83			-9.35122e+07			1.34874e+08			-2.21764e+08	
84			1.4299e+08			-5.32826e+07			1.48389e+08	
85			4.7153e+07			-2.43821e+08			-6.94414e+07	
86			-4.39296e+07			-3.16268e+07			-5.14144e+07	
87			4.25288e+08			4.06417e+07			-2.9016e+08	
88			-3.00628e+07			-2.79769e+07			1.19942e+07	
89			-4.04531e+08			3.83068e+08			-2.39217e+07	
90			-8.02226e+07			-7.92636e+07			6.7831e+07	
91			-8.80563e+07			-5.92428e+07			-4.3166e+07	
92			2.93208e+08			2.93611e+08			-4.97471e+08	
93			-1.22138e+07			-4.67671e+06			-1.12037e+07	
94			-2.69001e+07			3.06295e+06			-3.66791e+07	
95			-1.50987e+08			-1.5415e+08			-8.441e+07	
96			-7.22956e+07			5.46869e+07			2.04324e+07	
97			1.89349e+06			-103741			2.86286e+06	
98			1.21202e+07			1.5936e+07			-4.60958e+07	
99			3.01506e+07			1.503e+07			-1.30287e+07	
100			75170.3			617884			182702	
101			1.30837e+08			8.06876e+07			3.34278e+07	
102			2.80446e+06			-1.36968e+07			3.7999e+06	
103			-337066			-1.59884e+06			-454528	
104			2.06086e+06			-7.14955e+06			2.32368e+07	
105			-4.32123e+07			-2.2435e+08			-1.42144e+07	
106			-3.40085e+07			-5.13594e+07			-2.48847e+07	
107			-1.24104e+08			-3.43557e+08			5.06623e+08	
108			-1.92411e+08			-1.41577e+08			-1.01085e+08	
109			-1.48115e+06			-650371			1.25286e+06	
110			795486			-7.48626e+06			-2.10553e+07	
111			4294.36			10345.2			-26654.5	
112			-1.67137e+07			2.54307e+07			2.76652e+07	
