0
0			1.47778e+06			3.28533e+07			7.60899e+06	
1			3.56037e+06			2.76386e+07			1.14843e+06	
2			-458139			5.52348e+06			47725.6	
3			1.0758e+07			-1.95055e+07			125432	
4			2.19332e+07			-1.53873e+07			226750	
5			1.45821e+07			-2.21099e+07			569045	
6			-2.0969e+07			6.55904e+06			-1917.58	
7			-1.71424e+07			-3.76457e+06			741608	
8			-2.78602e+07			-1.49458e+07			-1.03606e+06	
9			-3.39058e+07			-2.39e+06			2.28538e+06	
10			-3.33335e+06			-2.09949e+06			-2.34754e+06	
11			1.19958e+07			-2.27128e+06			-6.61986e+06	
12			-2.05893e+07			4.7577e+06			-1.3286e+07	
13			2.90538e+07			1.92159e+07			1.24346e+07	
14			3.61906e+07			-1.03255e+06			7.05963e+06	
15			2.50467e+07			197191			8.15794e+06	
16			1.08773e+07			7.87979e+06			-2.84937e+07	
17			673486			2.34156e+06			6.21477e+06	
18			1.89046e+06			-1.57112e+06			3.89814e+06	
19			965662			-2.01422e+06			1.03101e+07	
20			3.1599e+06			1.4875e+06			1.13429e+06	
21			9.28806e+06			-1.47639e+07			2.21569e+06	
22			4.39086e+06			687744			-1.05101e+06	
23			2.18245e+07			1.69292e+07			294265	
24			-1.57887e+07			3.3685e+07			4.98098e+06	
25			-1.41124e+07			-1.23209e+07			1.79733e+07	
26			-8.11251e+06			-5.29818e+06			3.07557e+07	
27			3.6475e+06			1.02871e+07			-9.9358e+06	
28			2.64356e+07			1.55517e+07			-2.16066e+07	
29			-1.32033e+07			2.03814e+07			1.24516e+07	
30			-1.14968e+06			7.21387e+06			2.39447e+07	
31			726901			1.42267e+06			1.05767e+06	
32			52572.6			281421			-854213	
33			2.16623e+06			3.13029e+06			-2.08663e+06	
34			513058			-546075			-1.3235e+07	
35			2.17178e+07			-2.19196e+06			2.41453e+07	
36			2.92091e+07			-2.33307e+06			-1.12981e+07	
37			2.4232e+07			2.38153e+07			-1.05492e+07	
38			5.54384e+06			2.35712e+06			-6.70957e+06	
39			-1.30218e+07			-1.30586e+07			-3.07554e+07	
40			14498.5			-498630			59989.1	
41			-2.90481e+07			-7.09834e+06			-1.19467e+07	
42			-8.65258e+06			3.56705e+07			3.09372e+06	
43			-1.19805e+07			-1.38918e+07			-3.11067e+07	
44			1.29542e+06			-3.06782e+07			-6.63339e+06	
45			785320			-1.51686e+06			249154	
46			-2.1258e+07			-5.72807e+06			1.18999e+07	
47			-2.84044e+07			-1.91314e+07			-1.14568e+07	
48			3.91773e+06			-1.7945e+07			-2.48425e+07	
49			-1.24854e+07			9.22319e+06			-1.25819e+07	
50			-199196			-1.10557e+07			1.22304e+07	
51			581626			-3.47806e+06			-178089	
52			4.73996e+06			2.37358e+07			2.8016e+07	
53			-143739			1.29651e+07			-2.61462e+07	
54			-1.99791e+07			2.03166e+07			-3.36389e+06	
55			-5.65593e+06			2.84731e+07			9.19431e+06	
56			3.64971e+06			6.24956e+06			-2.11119e+07	
57			9.70783e+06			-2.60146e+06			1.31518e+07	
58			151334			-3.78628e+06			-1.9347e+06	
59			1.7623e+07			-1.52011e+07			-1.63747e+07	
60			1.76484e+07			-2.94217e+07			1.16839e+07	
61			-8.65647e+06			-6.58052e+06			2.10036e+07	
62			-1.89421e+07			1.52723e+07			-2.11886e+06	
63			-470591			-3.85102e+06			-1.21576e+07	
64			-9.24074e+06			1.99238e+07			-3.21051e+06	
65			540.964			2336.85			-1139.56	
66			1.43649e+07			-1.75975e+07			-2.8197e+07	
67			1.47115e+07			4.78649e+06			-2.87178e+07	
