0
0			5.78739e+06			1.81007e+08			3.56171e+07	
1			5.40823e+06			4.10773e+07			1.03321e+06	
2			-462446			5.78863e+06			35918	
3			1.36568e+07			-2.60337e+07			741619	
4			3.21089e+07			-2.3332e+07			908912	
5			2.15634e+07			-3.17489e+07			806482	
6			-2.81094e+07			7.31722e+06			506923	
7			-2.1234e+07			-4.53811e+06			1.04554e+06	
8			-4.71727e+07			-2.48273e+07			-3.21282e+06	
9			-6.59306e+07			-4.70213e+06			5.35135e+06	
10			-5.21585e+08			-5.05659e+08			-1.48312e+08	
11			3.35062e+08			-1.35308e+08			-2.08863e+08	
12			-2.29257e+08			6.36968e+07			-1.4924e+08	
13			1.03287e+08			8.0693e+07			4.78366e+07	
14			1.29999e+08			-3.04626e+06			2.58534e+07	
15			2.27488e+08			-2.22023e+06			4.26499e+07	
16			1.89872e+07			1.23183e+07			-4.85507e+07	
17			8.59048e+07			1.8952e+08			5.63224e+08	
18			1.94191e+06			-1.61009e+06			4.07801e+06	
19			3.61402e+07			-9.45559e+07			5.29057e+08	
20			3.2561e+06			1.52485e+06			1.18546e+06	
21			2.11357e+08			-3.11411e+08			5.04528e+07	
22			4.57066e+06			727480			-1.07832e+06	
23			3.25772e+07			2.42501e+07			-433126	
24			-4.41909e+07			9.53194e+07			1.36488e+07	
25			-1.35584e+08			-1.40165e+08			2.05194e+08	
26			-4.97345e+07			-3.0669e+07			1.84655e+08	
27			8.11328e+07			2.92819e+08			-2.41562e+08	
28			7.7356e+07			4.38991e+07			-6.81723e+07	
29			-1.92327e+07			2.95213e+07			1.81827e+07	
30			-2.53969e+06			7.63904e+07			2.5919e+08	
31			735768			1.4444e+06			1.07336e+06	
32			115850			296600			-885753	
33			2.23889e+06			3.24813e+06			-2.17277e+06	
34			776953			-690560			-1.49166e+07	
35			1.24262e+08			-1.0947e+07			1.48448e+08	
36			1.83151e+08			-1.07739e+07			-7.04816e+07	
37			1.07403e+08			1.10003e+08			-3.80444e+07	
38			6.04433e+06			2.56545e+06			-7.32516e+06	
39			-5.67442e+07			-5.41194e+07			-1.24725e+08	
40			14016.3			-500984			60365.2	
41			-1.71907e+08			-3.95648e+07			-8.29303e+07	
42			-1.85673e+07			8.8289e+07			6.5611e+06	
43			-4.61458e+07			-5.83485e+07			-1.27934e+08	
44			1.18607e+07			-1.9815e+08			-3.89827e+07	
45			800611			-1.53603e+06			250740	
46			-2.94959e+07			-8.19915e+06			1.67797e+07	
47			-1.22695e+08			-7.70107e+07			-5.42453e+07	
48			7.23707e+06			-2.89111e+07			-4.2383e+07	
49			-1.57544e+07			1.16665e+07			-1.68533e+07	
50			-1.14201e+07			-2.50761e+08			2.86265e+08	
51			613590			-3.58906e+06			-165813	
52			1.54856e+07			8.28511e+07			1.02911e+08	
53			151528			2.02708e+07			-4.14924e+07	
54			-3.10026e+07			3.16989e+07			-5.31723e+06	
55			-3.82628e+07			2.04803e+08			6.05357e+07	
56			4.83342e+06			8.36849e+06			-2.88116e+07	
57			1.14911e+07			-3.24786e+06			1.58678e+07	
