0
0			6.52854e+06			1.80514e+08			3.51783e+07	
1			5.65914e+06			4.09764e+07			801128	
2			-457248			5.78142e+06			20917.2	
3			1.35609e+07			-2.60171e+07			844443	
4			3.20966e+07			-2.33162e+07			905036	
5			2.14541e+07			-3.17057e+07			881505	
6			-2.81157e+07			7.26603e+06			502376	
7			-2.1165e+07			-4.54554e+06			967310	
8			-4.70762e+07			-2.47822e+07			-3.33384e+06	
9			-6.59228e+07			-4.67218e+06			5.35028e+06	
10			-5.29059e+08			-5.06936e+08			-1.41874e+08	
11			3.37511e+08			-1.35075e+08			-2.10898e+08	
12			-2.2967e+08			6.34645e+07			-1.48739e+08	
13			1.03425e+08			8.05458e+07			4.77571e+07	
14			1.29955e+08			-3.09167e+06			2.57603e+07	
15			2.27265e+08			-2.55126e+06			4.31563e+07	
16			1.90035e+07			1.23574e+07			-4.86882e+07	
17			8.28427e+07			1.90764e+08			5.68793e+08	
18			1.94696e+06			-1.61031e+06			4.07932e+06	
19			3.32411e+07			-9.47433e+07			5.32801e+08	
20			3.26117e+06			1.52474e+06			1.18322e+06	
21			2.11745e+08			-3.10512e+08			5.02678e+07	
22			4.56882e+06			727352			-1.08038e+06	
23			3.27258e+07			2.42261e+07			-581802	
24			-4.38375e+07			9.51035e+07			1.34288e+07	
25			-1.36363e+08			-1.39998e+08			2.06333e+08	
26			-5.00028e+07			-3.07432e+07			1.8507e+08	
27			8.65798e+07			2.8948e+08			-2.45172e+08	
28			7.73066e+07			4.38509e+07			-6.85187e+07	
29			-1.92395e+07			2.94415e+07			1.82227e+07	
30			-2.78969e+06			7.62997e+07			2.60233e+08	
31			736081			1.44293e+06			1.07198e+06	
32			116084			296762			-886738	
33			2.2347e+06			3.24405e+06			-2.16959e+06	
34			821613			-699695			-1.49992e+07	
35			1.25107e+08			-1.09179e+07			1.4792e+08	
36			1.83838e+08			-1.08e+07			-7.11033e+07	
37			1.06795e+08			1.09842e+08			-3.77752e+07	
38			6.07878e+06			2.56987e+06			-7.36614e+06	
39			-5.66344e+07			-5.41398e+07			-1.25179e+08	
40			14330.7			-500735			60059.5	
41			-1.71645e+08			-3.94981e+07			-8.34037e+07	
42			-1.86088e+07			8.81496e+07			6.64552e+06	
43			-4.61484e+07			-5.83881e+07			-1.28061e+08	
44			1.20647e+07			-1.97665e+08			-3.93509e+07	
