0
0			6.53048e+06			1.80507e+08			3.51776e+07	
1			5.65836e+06			4.09746e+07			801776	
2			-457118			5.78105e+06			20815.6	
3			1.35594e+07			-2.60163e+07			845553	
4			3.20942e+07			-2.33156e+07			906726	
5			2.14514e+07			-3.17045e+07			883502	
6			-2.81151e+07			7.2661e+06			502022	
7			-2.11642e+07			-4.54545e+06			966752	
8			-4.70735e+07			-2.47817e+07			-3.33514e+06	
9			-6.59211e+07			-4.67202e+06			5.34923e+06	
10			-5.25053e+08			-5.01427e+08			-1.56036e+08	
11			3.3828e+08			-1.34387e+08			-2.10916e+08	
12			-2.29667e+08			6.34533e+07			-1.48739e+08	
13			1.03427e+08			8.05259e+07			4.77549e+07	
14			1.29955e+08			-3.09124e+06			2.5759e+07	
15			2.27299e+08			-2.61306e+06			4.32779e+07	
16			1.90075e+07			1.23579e+07			-4.86941e+07	
17			8.26453e+07			1.90816e+08			5.68453e+08	
18			1.94742e+06			-1.61038e+06			4.07911e+06	
19			3.33017e+07			-9.48007e+07			5.32598e+08	
20			3.26109e+06			1.52473e+06			1.18326e+06	
21			2.11707e+08			-3.10494e+08			5.02624e+07	
22			4.56872e+06			727343			-1.08033e+06	
23			3.27237e+07			2.42255e+07			-580101	
24			-4.3833e+07			9.51005e+07			1.34249e+07	
25			-1.36362e+08			-1.3991e+08			2.06266e+08	
26			-5.0007e+07			-3.07463e+07			1.85077e+08	
27			8.66577e+07			2.8949e+08			-2.45241e+08	
28			7.73075e+07			4.38504e+07			-6.852e+07	
29			-1.92391e+07			2.94411e+07			1.82224e+07	
30			-2.80894e+06			7.63016e+07			2.60227e+08	
31			736065			1.44292e+06			1.07198e+06	
32			116095			296772			-886783	
33			2.23457e+06			3.24399e+06			-2.16947e+06	
34			821757			-699743			-1.50004e+07	
35			1.25116e+08			-1.09192e+07			1.47914e+08	
36			1.83833e+08			-1.08012e+07			-7.11024e+07	
37			1.06789e+08			1.09839e+08			-3.77764e+07	
38			6.07948e+06			2.56992e+06			-7.36691e+06	
39			-5.66377e+07			-5.414e+07			-1.2518e+08	
40			14329.2			-500718			60058.9	
41			-1.71644e+08			-3.9499e+07			-8.34007e+07	
42			-1.86073e+07			8.81461e+07			6.64395e+06	
43			-4.6155e+07			-5.83857e+07			-1.28058e+08	
44			1.20618e+07			-1.9766e+08			-3.93503e+07	
45			797704			-1.53403e+06			253258	
46			-2.95657e+07			-8.20627e+06			1.68768e+07	
47			-1.23663e+08			-7.68377e+07			-5.37652e+07	
48			7.21146e+06			-2.89349e+07			-4.24853e+07	
49			-1.57331e+07			1.16416e+07			-1.68409e+07	
50			-1.10938e+07			-2.50763e+08			2.87434e+08	
51			608635			-3.58568e+06			-162926	
52			1.56066e+07			8.27795e+07			1.03023e+08	
53			45869			2.02639e+07			-4.14793e+07	
54			-3.0836e+07			3.1648e+07			-5.46849e+06	
55			-3.72224e+07			2.04401e+08			5.96645e+07	
56			4.78476e+06			8.39261e+06			-2.88184e+07	
57			1.15441e+07			-3.24345e+06			1.58282e+07	
58			195464			-3.9013e+06			-1.98337e+06	
59			1.4891e+08			-1.16817e+08			-1.39608e+08	
60			7.17323e+07			-1.12499e+08			5.4665e+07	
61			-1.16229e+08			-9.1858e+07			2.59389e+08	
62			-2.64745e+07			2.16523e+07			-2.81185e+06	
63			-4.22417e+07			-1.28327e+08			-4.29078e+08	
64			-1.20691e+08			2.77646e+08			-4.23749e+07	
65			540.972			2336.88			-1139.57	
66			2.77956e+07			-3.58802e+07			-6.36372e+07	
67			8.58534e+07			2.95728e+07			-1.68232e+08	
