0
0			9.0386e+06			1.6982e+08			3.45846e+07	
1			5.30999e+06			4.08886e+07			1.2468e+06	
2			-457641			5.77914e+06			22636	
3			1.39353e+07			-2.59594e+07			397775	
4			3.19364e+07			-2.31738e+07			778476	
5			2.13398e+07			-3.16217e+07			866160	
6			-2.78794e+07			8.13298e+06			292534	
7			-2.11055e+07			-4.54468e+06			954339	
8			-4.67152e+07			-2.52438e+07			-2.09043e+06	
9			-6.51833e+07			-4.56187e+06			4.91126e+06	
10			-1.75204e+08			-1.13591e+08			-1.23592e+08	
11			2.92198e+08			-5.45488e+07			-1.55567e+08	
12			-2.07479e+08			4.98643e+07			-1.34329e+08	
13			1.01032e+08			6.76235e+07			4.30027e+07	
14			1.26577e+08			-3.13389e+06			2.49267e+07	
15			2.2077e+08			-3.50007e+06			7.04612e+07	
16			1.82345e+07			1.25396e+07			-4.83195e+07	
17			2.8399e+07			1.07951e+08			2.83537e+08	
18			1.94738e+06			-1.61075e+06			4.077e+06	
19			2.83703e+07			-6.5502e+07			3.29446e+08	
20			3.26026e+06			1.52453e+06			1.18276e+06	
21			1.6615e+08			-2.57178e+08			3.66568e+07	
22			4.56728e+06			726885			-1.08031e+06	
23			3.25523e+07			2.48578e+07			245570	
24			-4.34133e+07			9.2787e+07			1.29895e+07	
25			-1.31708e+08			-1.13926e+08			1.68365e+08	
26			-4.91888e+07			-3.12963e+07			1.75548e+08	
27			8.4309e+07			2.29448e+08			-2.20128e+08	
28			7.52563e+07			4.4177e+07			-6.48311e+07	
29			-1.93294e+07			2.96984e+07			1.8312e+07	
30			-1.47438e+07			7.19959e+07			2.34456e+08	
31			736008			1.44279e+06			1.07189e+06	
32			107310			294615			-880873	
33			2.23423e+06			3.2431e+06			-2.16878e+06	
34			776514			-682502			-1.50269e+07	
35			1.20066e+08			-1.321e+07			1.35646e+08	
36			1.74513e+08			-1.29106e+07			-6.71703e+07	
37			1.00286e+08			1.03271e+08			-4.20692e+07	
38			6.07245e+06			2.56873e+06			-7.3589e+06	
39			-5.23608e+07			-5.23422e+07			-1.2431e+08	
40			14330.7			-500703			60058.8	
41			-1.66914e+08			-4.01924e+07			-7.18784e+07	
42			-1.88467e+07			8.43584e+07			6.47181e+06	
43			-4.68643e+07			-5.40623e+07			-1.22138e+08	
44			9.70628e+06			-1.88956e+08			-4.14138e+07	
45			797611			-1.53393e+06			253228	
46			-2.95033e+07			-8.15634e+06			1.67101e+07	
47			-1.11268e+08			-7.46867e+07			-4.60712e+07	
48			6.74853e+06			-2.92022e+07			-4.15879e+07	
49			-1.5749e+07			1.1727e+07			-1.65353e+07	
50			-2.48854e+06			-2.05711e+08			2.33983e+08	
51			608371			-3.58465e+06			-163525	
52			1.56532e+07			8.05513e+07			9.71726e+07	
53			-58681			2.0156e+07			-4.11691e+07	
54			-3.06497e+07			3.15313e+07			-5.34174e+06	
55			-3.70236e+07			1.88191e+08			5.83159e+07	
56			4.89616e+06			8.34847e+06			-2.85617e+07	
57			1.15286e+07			-3.19924e+06			1.58068e+07	
58			193515			-3.90156e+06			-1.98369e+06	
59			1.35725e+08			-1.1507e+08			-1.23521e+08	
60			6.8222e+07			-1.13611e+08			4.78734e+07	
61			-9.80947e+07			-7.05885e+07			2.2887e+08	
62			-2.63192e+07			2.15385e+07			-2.83072e+06	
63			-1.20656e+07			-1.05128e+08			-3.20568e+08	
64			-1.14772e+08			2.46886e+08			-3.7061e+07	
65			540.972			2336.88			-1139.57	
66			3.06068e+07			-3.79102e+07			-6.11383e+07	
67			8.01781e+07			2.58537e+07			-1.59702e+08	
68			-4.7896e+07			-1.02179e+08			-1.52797e+08	
69			3.32538e+08			5.43319e+07			4.14226e+07	
70			-4.39654e+07			-7.30291e+06			-1.01895e+07	
71			-5.83901e+06			1.16478e+06			8.49396e+06	
72			-8.22538e+07			-2.02817e+07			1.0613e+08	
73			-2.20421e+07			-2.43044e+08			-2.27314e+08	
74			-109271			-105080			-80827.7	
75			2.22663e+06			4.21592e+06			7.50172e+06	
76			1.61385e+07			2.77355e+06			5.33292e+06	
77			1.33906e+08			-7.53296e+07			3.73777e+07	
78			2.10878e+07			1.46681e+07			-2.37019e+07	
79			1.26851e+08			-3.02332e+08			-4.75013e+07	
80			-7.9928e+07			-4.63006e+07			1.49384e+07	
81			1.80454e+07			-1.78281e+07			-1.18604e+08	
82			-487778			437585			358417	
83			-8.06764e+07			1.19364e+08			-2.00273e+08	
84			1.44375e+08			-6.27926e+07			1.31108e+08	
85			2.19697e+07			-2.26049e+08			-2.34311e+07	
86			-4.09525e+07			-3.40743e+07			-5.06944e+07	
87			2.74931e+08			1.24969e+07			-2.04434e+08	
88			-2.42621e+07			-2.53478e+07			6.13782e+06	
89			-2.36094e+08			2.04571e+08			7.21522e+07	
